grayscale_toggle,distance,fee_config,unit_fee,pickdrop_fee,min_fee,hub_config_source,discount_rate,group_member_fee_list,fee_config,surge_rate,is_decoupled,shipping_fee,distance,shipping_fee_no_surge,final_shipping_fee,total_single_shipping_fee,hub_stack_shipping_fee,hub_calculate_details,dropoff_points,lng_lat_compare_precision,package_increase_original_fee_replace,unique_pickup_points_toggle,original_dropoff_points,hub_stack_fee,pickup_points,package_decrease_original_fee_replace,discount_fee,unique_dropoff_points_toggle,original_delivery_info,delivery_order_ids,hub_extra_fee
1,4573.6,{'is_round_up': True,0,1000,13500,'admin',0.7},[{'shipping_fee_no_surge': 13500.0,{'is_round_up': True,1.0,True},13500,4573.6,13500.0,27000,27000,20900.0,{'original_pickup_points': 2,2,-1,False,False,2,17151.0,2,False,18900.0,False,{'shipping_fee': 13500.0,[513346625]},2000}
1,1063.4,{'is_round_up': True,0,1000,13500,'admin',0.7},[{'shipping_fee_no_surge': 13500.0,{'is_round_up': True,1.0,True},13500,1063.4,13500.0,27000,27000,20900.0,{'original_pickup_points': 2,2,-1,False,False,2,13500,2,False,18900.0,False,{'shipping_fee': 13500.0,[513355413]},2000}
1,3286.39,{'is_round_up': True,0,1000,13500,'admin',0.7},[{'shipping_fee_no_surge': 13500.0,{'is_round_up': True,1.0,True},13500,3286.39,13500.0,27000,27000,20900.0,{'original_pickup_points': 2,2,-1,False,False,2,13500,2,False,18900.0,False,{'shipping_fee': 13500.0,[513350013]},2000}
1,3717.2,{'is_round_up': True,0,1000,13500,'admin',0.7},[{'shipping_fee_no_surge': 13500.0,{'is_round_up': True,1.0,True},13500,3717.2,13500.0,27000,27000,20900.0,{'original_pickup_points': 2,2,-1,False,False,2,13939.5,2,False,18900.0,False,{'shipping_fee': 13500.0,[513350138]},2000}
1,5462.5,{'is_round_up': True,0,1000,13500,'admin',0.7},[{'shipping_fee_no_surge': 13500.0,{'is_round_up': True,1.0,True},13500,5462.5,13500.0,27000,27000,22485.0,{'original_pickup_points': 2,2,-1,False,False,2,20484.375,2,False,18900.0,False,{'shipping_fee': 13500.0,[513348763]},2000}
1,3686.7,{'is_round_up': True,0,1000,13500,'admin',0.7},[{'shipping_fee_no_surge': 13500.0,{'is_round_up': True,1.0,True},13500,3686.7,13500.0,27000,27000,20900.0,{'original_pickup_points': 2,2,-1,False,False,2,13825.125,2,False,18900.0,False,{'shipping_fee': 13500.0,[513352649]},2000}
1,3890.39,{'is_round_up': True,0,1000,13500,'admin',0.7},[{'shipping_fee_no_surge': 13500.0,{'is_round_up': True,1.0,True},13500,3890.39,13500.0,27000,27000,20900.0,{'original_pickup_points': 2,2,-1,False,False,2,14588.9625,2,False,18900.0,False,{'shipping_fee': 27000.0,[513347692 513354104]},2000}
1,1909.9,{'is_round_up': True,0,1000,13500,'admin',0.7},[{'shipping_fee_no_surge': 13500.0,{'is_round_up': True,1.0,True},13500,1909.9,13500.0,27000,27000,20900.0,{'original_pickup_points': 2,2,-1,False,False,2,13500,2,False,18900.0,False,{'shipping_fee': 27000.0,[513345298 513346705]},2000}
1,1386.4,{'is_round_up': True,0,1000,13500,'admin',0.7},[{'shipping_fee_no_surge': 13500.0,{'is_round_up': True,1.0,True},13500,1386.4,13500.0,27000,27000,20900.0,{'original_pickup_points': 2,2,-1,False,False,2,13500,2,False,18900.0,False,{'shipping_fee': 27000.0,[513343830 513344461]},2000}
1,4607.8,{'is_round_up': True,0,1000,13500,'admin',0.7},[{'shipping_fee_no_surge': 13500.0,{'is_round_up': True,1.0,True},13500,4607.8,13500.0,27000,27000,20900.0,{'original_pickup_points': 2,2,-1,False,False,2,17279.25,2,False,18900.0,False,{'shipping_fee': 27000.0,[513353041 513355386]},2000}
1,2683.2,{'is_round_up': True,0,1000,13500,'admin',0.7},[{'shipping_fee_no_surge': 13500.0,{'is_round_up': True,1.0,True},13500,2683.2,13500.0,27000,27000,20900.0,{'original_pickup_points': 2,2,-1,False,False,2,13500,2,False,18900.0,False,{'shipping_fee': 27000.0,[513343935 513350422]},2000}
1,2200.1,{'is_round_up': True,0,1000,13500,'admin',0.7},[{'shipping_fee_no_surge': 13500.0,{'is_round_up': True,1.0,True},13500,2200.1,13500.0,27000,27000,20900.0,{'original_pickup_points': 2,2,-1,False,False,2,13500,2,False,18900.0,False,{'shipping_fee': 27000.0,[513347477 513349724]},2000}
1,4624.0,{'is_round_up': True,0,1000,13500,'admin',0.7},[{'shipping_fee_no_surge': 13500.0,{'is_round_up': True,1.0,True},13500,4624.0,13500.0,27000,27000,20900.0,{'original_pickup_points': 2,2,-1,False,False,2,17340.0,2,False,18900.0,False,{'shipping_fee': 27000.0,[513347279 513347862]},2000}
1,5424.0,{'is_round_up': True,0,1000,13500,'admin',0.7},[{'shipping_fee_no_surge': 13500.0,{'is_round_up': True,1.0,True},13500,5424.0,13500.0,27000,27000,22340.0,{'original_pickup_points': 2,2,-1,False,False,2,20340.0,2,False,18900.0,False,{'shipping_fee': 27000.0,[513350158 513352722]},2000}
1,2200.1,{'is_round_up': True,0,1000,13500,'admin',0.7},[{'shipping_fee_no_surge': 13500.0,{'is_round_up': True,1.0,True},13500,2200.1,13500.0,27000,27000,20900.0,{'original_pickup_points': 2,2,-1,False,False,2,13500,2,False,18900.0,False,{'shipping_fee': 27000.0,[513347477 513349724]},2000}
1,2468.8,{'is_round_up': True,0,1000,13500,'admin',0.7},[{'shipping_fee_no_surge': 13500.0,{'is_round_up': True,1.0,True},13500,2468.8,13500.0,27000,27000,20900.0,{'original_pickup_points': 2,2,-1,False,False,2,13500,2,False,18900.0,False,{'shipping_fee': 27000.0,[513337783 513345689]},2000}
1,3988.59,{'is_round_up': True,0,1000,13500,'admin',0.7},[{'shipping_fee_no_surge': 13500.0,{'is_round_up': True,1.0,True},13500,3988.59,13500.0,27000,27000,20900.0,{'original_pickup_points': 2,2,-1,False,False,2,14957.2125,2,False,18900.0,False,{'shipping_fee': 27000.0,[513336172 513351299]},2000}
1,2859.1,{'is_round_up': True,0,1000,13500,'admin',0.7},[{'shipping_fee_no_surge': 13500.0,{'is_round_up': True,1.0,True},13500,2859.1,13500.0,27000,27000,20900.0,{'original_pickup_points': 2,2,-1,False,False,2,13500,2,False,18900.0,False,{'shipping_fee': 13500.0,[513348110]},2000}
1,3986.8,{'is_round_up': True,0,1000,13500,'admin',0.7},[{'shipping_fee_no_surge': 13500.0,{'is_round_up': True,1.0,True},13500,3986.8,13500.0,27000,27000,20900.0,{'original_pickup_points': 2,2,-1,False,False,2,14950.5,2,False,18900.0,False,{'shipping_fee': 13500.0,[513351844]},2000}
1,3677.89,{'is_round_up': True,0,1000,13500,'admin',0.7},[{'shipping_fee_no_surge': 13500.0,{'is_round_up': True,1.0,True},13500,3677.89,13500.0,27000,27000,20900.0,{'original_pickup_points': 2,2,-1,False,False,2,13792.0875,2,False,18900.0,False,{'shipping_fee': 27000.0,[513345351 513349398]},2000}
1,2669.5,{'is_round_up': True,0,1000,13500,'admin',0.7},[{'shipping_fee_no_surge': 13500.0,{'is_round_up': True,1.0,True},13500,2669.5,13500.0,27000,27000,20900.0,{'original_pickup_points': 2,2,-1,False,False,2,13500,2,False,18900.0,False,{'shipping_fee': 27000.0,[513348471 513351647]},2000}
1,4037.4,{'is_round_up': True,0,1000,13500,'admin',0.7},[{'shipping_fee_no_surge': 13500.0,{'is_round_up': True,1.0,True},13500,4037.4,13500.0,27000,27000,20900.0,{'original_pickup_points': 2,2,-1,False,False,2,15140.25,2,False,18900.0,False,{'shipping_fee': 13500.0,[513347578]},2000}
1,5675.3,{'is_round_up': True,0,1000,13500,'admin',0.7},[{'shipping_fee_no_surge': 13500.0,{'is_round_up': True,1.0,True},13500,5675.3,13500.0,27000,27000,23283.0,{'original_pickup_points': 2,2,-1,False,False,2,21282.375,2,False,18900.0,False,{'shipping_fee': 27000.0,[513337120 513351411]},2000}
1,3717.2,{'is_round_up': True,0,1000,13500,'admin',0.7},[{'shipping_fee_no_surge': 13500.0,{'is_round_up': True,1.0,True},13500,3717.2,13500.0,27000,27000,20900.0,{'original_pickup_points': 2,2,-1,False,False,2,13939.5,2,False,18900.0,False,{'shipping_fee': 13500.0,[513350138]},2000}
1,3694.1,{'is_round_up': True,0,1000,13500,'admin',0.7},[{'shipping_fee_no_surge': 13500.0,{'is_round_up': True,1.0,True},13500,3694.1,13500.0,27000,27000,20900.0,{'original_pickup_points': 2,2,-1,False,False,2,13852.875,2,False,18900.0,False,{'shipping_fee': 27000.0,[513347558 513353825]},2000}
1,1063.4,{'is_round_up': True,0,1000,13500,'admin',0.7},[{'shipping_fee_no_surge': 13500.0,{'is_round_up': True,1.0,True},13500,1063.4,13500.0,27000,27000,20900.0,{'original_pickup_points': 2,2,-1,False,False,2,13500,2,False,18900.0,False,{'shipping_fee': 13500.0,[513355413]},2000}
1,5462.5,{'is_round_up': True,0,1000,13500,'admin',0.7},[{'shipping_fee_no_surge': 13500.0,{'is_round_up': True,1.0,True},13500,5462.5,13500.0,27000,27000,22485.0,{'original_pickup_points': 2,2,-1,False,False,2,20484.375,2,False,18900.0,False,{'shipping_fee': 13500.0,[513348763]},2000}
1,3574.0,{'is_round_up': True,0,1000,13500,'admin',0.7},[{'shipping_fee_no_surge': 13500.0,{'is_round_up': True,1.0,True},13500,3574.0,13500.0,27000,27000,20900.0,{'original_pickup_points': 2,2,-1,False,False,2,13500,2,False,18900.0,False,{'shipping_fee': 27000.0,[513343245 513356088]},2000}
1,2896.1,{'is_round_up': True,0,1000,13500,'admin',0.7},[{'shipping_fee_no_surge': 13500.0,{'is_round_up': True,1.0,True},13500,2896.1,13500.0,27000,27000,20900.0,{'original_pickup_points': 2,2,-1,False,False,2,13500,2,False,18900.0,False,{'shipping_fee': 27000.0,[513348896 513354816]},2000}
1,5051.6,{'is_round_up': True,0,1000,13500,'admin',0.7},[{'shipping_fee_no_surge': 13500.0,{'is_round_up': True,1.0,True},13500,5051.6,13500.0,27000,27000,20944.0,{'original_pickup_points': 2,2,-1,False,False,2,18943.5,2,False,18900.0,False,{'shipping_fee': 27000.0,[513345617 513351225]},2000}
1,2369.0,{'is_round_up': True,0,1000,13500,'admin',0.7},[{'shipping_fee_no_surge': 13500.0,{'is_round_up': True,1.0,True},13500,2369.0,13500.0,27000,27000,20900.0,{'original_pickup_points': 2,2,-1,False,False,2,13500,2,False,18900.0,False,{'shipping_fee': 27000.0,[513349858 513351262]},2000}
1,4037.4,{'is_round_up': True,0,1000,13500,'admin',0.7},[{'shipping_fee_no_surge': 13500.0,{'is_round_up': True,1.0,True},13500,4037.4,13500.0,27000,27000,20900.0,{'original_pickup_points': 2,2,-1,False,False,2,15140.25,2,False,18900.0,False,{'shipping_fee': 13500.0,[513347578]},2000}
1,3224.6,{'is_round_up': True,0,1000,13500,'admin',0.7},[{'shipping_fee_no_surge': 13500.0,{'is_round_up': True,1.0,True},13500,3224.6,13500.0,27000,27000,20900.0,{'original_pickup_points': 2,2,-1,False,False,2,13500,2,False,18900.0,False,{'shipping_fee': 27000.0,[513353176 513354542]},2000}
1,2806.1,{'is_round_up': True,0,1000,13500,'admin',0.7},[{'shipping_fee_no_surge': 13500.0,{'is_round_up': True,1.0,True},13500,2806.1,13500.0,27000,27000,20900.0,{'original_pickup_points': 2,2,-1,False,False,2,13500,2,False,18900.0,False,{'shipping_fee': 13500.0,[513346381]},2000}
1,1602.8,{'is_round_up': True,0,1000,13500,'admin',0.7},[{'shipping_fee_no_surge': 13500.0,{'is_round_up': True,1.0,True},13500,1602.8,13500.0,27000,27000,20900.0,{'original_pickup_points': 2,2,-1,False,False,2,13500,2,False,18900.0,False,{'shipping_fee': 27000.0,[513377790 513379236]},2000}
1,2364.6,{'is_round_up': True,0,1000,13500,'admin',0.7},[{'shipping_fee_no_surge': 13500.0,{'is_round_up': True,1.0,True},13500,2364.6,13500.0,27000,27000,20900.0,{'original_pickup_points': 2,2,-1,False,False,2,13500,2,False,18900.0,False,{'shipping_fee': 13500.0,[513352827]},2000}
1,3743.0,{'is_round_up': True,0,1000,13500,'admin',0.7},[{'shipping_fee_no_surge': 13500.0,{'is_round_up': True,1.0,True},13500,3743.0,13500.0,27000,27000,20900.0,{'original_pickup_points': 2,2,-1,False,False,2,14036.25,2,False,18900.0,False,{'shipping_fee': 13500.0,[513347143]},2000}
1,4647.3,{'is_round_up': True,0,1000,13500,'admin',0.7},[{'shipping_fee_no_surge': 13500.0,{'is_round_up': True,1.0,True},13500,4647.3,13500.0,27000,27000,20900.0,{'original_pickup_points': 2,2,-1,False,False,2,17427.375,2,False,18900.0,False,{'shipping_fee': 13500.0,[513348207]},2000}
1,3574.0,{'is_round_up': True,0,1000,13500,'admin',0.7},[{'shipping_fee_no_surge': 13500.0,{'is_round_up': True,1.0,True},13500,3574.0,13500.0,27000,27000,20900.0,{'original_pickup_points': 2,2,-1,False,False,2,13500,2,False,18900.0,False,{'shipping_fee': 13500.0,[513343245]},2000}
1,4900.7,{'is_round_up': True,0,1000,13500,'admin',0.7},[{'shipping_fee_no_surge': 13500.0,{'is_round_up': True,1.0,True},13500,4900.7,13500.0,27000,27000,20900.0,{'original_pickup_points': 2,2,-1,False,False,2,18377.625,2,False,18900.0,False,{'shipping_fee': 27000.0,[513349902 513354491]},2000}
1,4610.6,{'is_round_up': True,0,1000,13500,'admin',0.7},[{'shipping_fee_no_surge': 13500.0,{'is_round_up': True,1.0,True},13500,4610.6,13500.0,27000,27000,20900.0,{'original_pickup_points': 2,2,-1,False,False,2,17289.75,2,False,18900.0,False,{'shipping_fee': 27000.0,[513373419 513376382]},2000}
1,3782.1,{'is_round_up': True,0,1000,13500,'admin',0.7},[{'shipping_fee_no_surge': 13500.0,{'is_round_up': True,1.0,True},13500,3782.1,13500.0,27000,27000,20900.0,{'original_pickup_points': 2,2,-1,False,False,2,14182.875,2,False,18900.0,False,{'shipping_fee': 13500.0,[513378307]},2000}
1,3932.5,{'is_round_up': True,0,1000,13500,'admin',0.7},[{'shipping_fee_no_surge': 13500.0,{'is_round_up': True,1.0,True},13500,3932.5,13500.0,27000,27000,20900.0,{'original_pickup_points': 2,2,-1,False,False,2,14746.875,2,False,18900.0,False,{'shipping_fee': 27000.0,[513352954 513355538]},2000}
1,2206.79,{'is_round_up': True,0,1000,13500,'admin',0.7},[{'shipping_fee_no_surge': 13500.0,{'is_round_up': True,1.0,True},13500,2206.79,13500.0,27000,27000,20900.0,{'original_pickup_points': 2,2,-1,False,False,2,13500,2,False,18900.0,False,{'shipping_fee': 27000.0,[513350959 513357557]},2000}
1,3277.1,{'is_round_up': True,0,1000,13500,'admin',0.7},[{'shipping_fee_no_surge': 13500.0,{'is_round_up': True,1.0,True},13500,3277.1,13500.0,27000,27000,20900.0,{'original_pickup_points': 2,2,-1,False,False,2,13500,2,False,18900.0,False,{'shipping_fee': 27000.0,[513345042 513348793]},2000}
1,4990.5,{'is_round_up': True,0,1000,13500,'admin',0.7},[{'shipping_fee_no_surge': 13500.0,{'is_round_up': True,1.0,True},13500,4990.5,13500.0,27000,27000,20900.0,{'original_pickup_points': 2,2,-1,False,False,2,18714.375,2,False,18900.0,False,{'shipping_fee': 13500.0,[513347798]},2000}
1,4578.3,{'is_round_up': True,0,1000,13500,'admin',0.7},[{'shipping_fee_no_surge': 13500.0,{'is_round_up': True,1.0,True},13500,4578.3,13500.0,27000,27000,20900.0,{'original_pickup_points': 2,2,-1,False,False,2,17168.625,2,False,18900.0,False,{'shipping_fee': 27000.0,[513346104 513355765]},2000}
1,2764.2,{'is_round_up': True,0,1000,13500,'admin',0.7},[{'shipping_fee_no_surge': 13500.0,{'is_round_up': True,1.0,True},13500,2764.2,13500.0,27000,27000,20900.0,{'original_pickup_points': 2,2,-1,False,False,2,13500,2,False,18900.0,False,{'shipping_fee': 27000.0,[513339536 513350100]},2000}
1,2357.9,{'is_round_up': True,0,1000,13500,'admin',0.7},[{'shipping_fee_no_surge': 13500.0,{'is_round_up': True,1.0,True},13500,2357.9,13500.0,27000,27000,20900.0,{'original_pickup_points': 2,2,-1,False,False,2,13500,2,False,18900.0,False,{'shipping_fee': 27000.0,[513373144 513373269]},2000}
1,5478.9,{'is_round_up': True,0,1000,13500,'admin',0.7},[{'shipping_fee_no_surge': 13500.0,{'is_round_up': True,1.0,True},13500,5478.9,13500.0,27000,27000,22546.0,{'original_pickup_points': 2,2,-1,False,False,2,20545.875,2,False,18900.0,False,{'shipping_fee': 27000.0,[513348289 513356187]},2000}
1,2724.3,{'is_round_up': True,0,1000,13500,'admin',0.7},[{'shipping_fee_no_surge': 13500.0,{'is_round_up': True,1.0,True},13500,2724.3,13500.0,27000,27000,20900.0,{'original_pickup_points': 2,2,-1,False,False,2,13500,2,False,18900.0,False,{'shipping_fee': 27000.0,[513371484 513372997]},2000}
1,3603.1,{'is_round_up': True,0,1000,13500,'admin',0.7},[{'shipping_fee_no_surge': 13500.0,{'is_round_up': True,1.0,True},13500,3603.1,13500.0,27000,27000,20900.0,{'original_pickup_points': 2,2,-1,False,False,2,13511.625,2,False,18900.0,False,{'shipping_fee': 27000.0,[513355920 513357662]},2000}
1,3328.8,{'is_round_up': True,0,1000,13500,'admin',0.7},[{'shipping_fee_no_surge': 13500.0,{'is_round_up': True,1.0,True},13500,3328.8,13500.0,27000,27000,20900.0,{'original_pickup_points': 2,2,-1,False,False,2,13500,2,False,18900.0,False,{'shipping_fee': 27000.0,[513343690 513351319]},2000}
1,4639.39,{'is_round_up': True,0,1000,13500,'admin',0.7},[{'shipping_fee_no_surge': 13500.0,{'is_round_up': True,1.0,True},13500,4639.39,13500.0,27000,27000,20900.0,{'original_pickup_points': 2,2,-1,False,False,2,17397.7125,2,False,18900.0,False,{'shipping_fee': 27000.0,[513332949 513344227]},2000}
1,3726.9,{'is_round_up': True,0,1000,13500,'admin',0.7},[{'shipping_fee_no_surge': 13500.0,{'is_round_up': True,1.0,True},13500,3726.9,13500.0,27000,27000,20900.0,{'original_pickup_points': 2,2,-1,False,False,2,13975.875,2,False,18900.0,False,{'shipping_fee': 27000.0,[513373356 513376431]},2000}
1,3756.89,{'is_round_up': True,0,1000,13500,'admin',0.7},[{'shipping_fee_no_surge': 13500.0,{'is_round_up': True,1.0,True},13500,3756.89,13500.0,27000,27000,20900.0,{'original_pickup_points': 2,2,-1,False,False,2,14088.3375,2,False,18900.0,False,{'shipping_fee': 27000.0,[513375494 513377132]},2000}
1,4282.5,{'is_round_up': True,0,1000,13500,'admin',0.7},[{'shipping_fee_no_surge': 13500.0,{'is_round_up': True,1.0,True},13500,4282.5,13500.0,27000,27000,20900.0,{'original_pickup_points': 2,2,-1,False,False,2,16059.375,2,False,18900.0,False,{'shipping_fee': 27000.0,[513344710 513345604]},2000}
1,2341.3,{'is_round_up': True,0,1000,13500,'admin',0.7},[{'shipping_fee_no_surge': 13500.0,{'is_round_up': True,1.0,True},13500,2341.3,13500.0,27000,27000,20900.0,{'original_pickup_points': 2,2,-1,False,False,2,13500,2,False,18900.0,False,{'shipping_fee': 27000.0,[513345445 513349181]},2000}
1,3271.2,{'is_round_up': True,0,1000,13500,'admin',0.7},[{'shipping_fee_no_surge': 13500.0,{'is_round_up': True,1.0,True},13500,3271.2,13500.0,27000,27000,20900.0,{'original_pickup_points': 2,2,-1,False,False,2,13500,2,False,18900.0,False,{'shipping_fee': 27000.0,[513344202 513346927]},2000}
1,2037.6,{'is_round_up': True,0,1000,13500,'admin',0.7},[{'shipping_fee_no_surge': 13500.0,{'is_round_up': True,1.0,True},13500,2037.6,13500.0,27000,27000,20900.0,{'original_pickup_points': 2,2,-1,False,False,2,13500,2,False,18900.0,False,{'shipping_fee': 27000.0,[513325272 513341760]},2000}
1,3755.9,{'is_round_up': True,0,1000,13500,'admin',0.7},[{'shipping_fee_no_surge': 13500.0,{'is_round_up': True,1.0,True},13500,3755.9,13500.0,27000,27000,20900.0,{'original_pickup_points': 2,2,-1,False,False,2,14084.625,2,False,18900.0,False,{'shipping_fee': 27000.0,[513378978 513379870]},2000}
1,4412.8,{'is_round_up': True,0,1000,13500,'admin',0.7},[{'shipping_fee_no_surge': 13500.0,{'is_round_up': True,1.0,True},13500,4412.8,13500.0,27000,27000,20900.0,{'original_pickup_points': 2,2,-1,False,False,2,16548.0,2,False,18900.0,False,{'shipping_fee': 13500.0,[513371256]},2000}
1,2720.2,{'is_round_up': True,0,1000,13500,'admin',0.7},[{'shipping_fee_no_surge': 13500.0,{'is_round_up': True,1.0,True},13500,2720.2,13500.0,27000,27000,20900.0,{'original_pickup_points': 2,2,-1,False,False,2,13500,2,False,18900.0,False,{'shipping_fee': 27000.0,[513353106 513355026]},2000}
1,5009.8,{'is_round_up': True,0,1000,13500,'admin',0.7},[{'shipping_fee_no_surge': 13500.0,{'is_round_up': True,1.0,True},13500,5009.8,13500.0,27000,27000,20900.0,{'original_pickup_points': 2,2,-1,False,False,2,18786.75,2,False,18900.0,False,{'shipping_fee': 13500.0,[513378388]},2000}
1,3966.7,{'is_round_up': True,0,1000,13500,'admin',0.7},[{'shipping_fee_no_surge': 13500.0,{'is_round_up': True,1.0,True},13500,3966.7,13500.0,27000,27000,20900.0,{'original_pickup_points': 2,2,-1,False,False,2,14875.125,2,False,18900.0,False,{'shipping_fee': 13500.0,[513377934]},2000}
1,5024.7,{'is_round_up': True,0,1000,13500,'admin',0.7},[{'shipping_fee_no_surge': 13500.0,{'is_round_up': True,1.0,True},13500,5024.7,13500.0,27000,27000,20900.0,{'original_pickup_points': 2,2,-1,False,False,2,18842.625,2,False,18900.0,False,{'shipping_fee': 13500.0,[513380855]},2000}
1,2317.29,{'is_round_up': True,0,1000,13500,'admin',0.7},[{'shipping_fee_no_surge': 13500.0,{'is_round_up': True,1.0,True},13500,2317.29,13500.0,27000,27000,20900.0,{'original_pickup_points': 2,2,-1,False,False,2,13500,2,False,18900.0,False,{'shipping_fee': 13500.0,[513372814]},2000}
1,4373.6,{'is_round_up': True,0,1000,13500,'admin',0.7},[{'shipping_fee_no_surge': 13500.0,{'is_round_up': True,1.0,True},13500,4373.6,13500.0,27000,27000,20900.0,{'original_pickup_points': 2,2,-1,False,False,2,16401.000000000004,2,False,18900.0,False,{'shipping_fee': 13500.0,[513349401]},2000}
1,3939.9,{'is_round_up': True,0,1000,13500,'admin',0.7},[{'shipping_fee_no_surge': 13500.0,{'is_round_up': True,1.0,True},13500,3939.9,13500.0,27000,27000,20900.0,{'original_pickup_points': 2,2,-1,False,False,2,14774.625,2,False,18900.0,False,{'shipping_fee': 27000.0,[513350440 513352628]},2000}
1,4500.5,{'is_round_up': True,0,1000,13500,'admin',0.7},[{'shipping_fee_no_surge': 13500.0,{'is_round_up': True,1.0,True},13500,4500.5,13500.0,27000,27000,20900.0,{'original_pickup_points': 2,2,-1,False,False,2,16876.875,2,False,18900.0,False,{'shipping_fee': 13500.0,[513340102]},2000}
1,3602.8,{'is_round_up': True,0,1000,13500,'admin',0.7},[{'shipping_fee_no_surge': 13500.0,{'is_round_up': True,1.0,True},13500,3602.8,13500.0,27000,27000,20900.0,{'original_pickup_points': 2,2,-1,False,False,2,13510.5,2,False,18900.0,False,{'shipping_fee': 27000.0,[513348798 513352280]},2000}
1,3937.6,{'is_round_up': True,0,1000,13500,'admin',0.7},[{'shipping_fee_no_surge': 13500.0,{'is_round_up': True,1.0,True},13500,3937.6,13500.0,27000,27000,20900.0,{'original_pickup_points': 2,2,-1,False,False,2,14766.0,2,False,18900.0,False,{'shipping_fee': 13500.0,[513378761]},2000}
1,1286.7,{'is_round_up': True,0,1000,13500,'admin',0.7},[{'shipping_fee_no_surge': 13500.0,{'is_round_up': True,1.0,True},13500,1286.7,13500.0,27000,27000,20900.0,{'original_pickup_points': 2,2,-1,False,False,2,13500,2,False,18900.0,False,{'shipping_fee': 13500.0,[513379010]},2000}
1,4089.09,{'is_round_up': True,0,1000,13500,'admin',0.7},[{'shipping_fee_no_surge': 13500.0,{'is_round_up': True,1.0,True},13500,4089.09,13500.0,27000,27000,20900.0,{'original_pickup_points': 2,2,-1,False,False,2,15334.0875,2,False,18900.0,False,{'shipping_fee': 27000.0,[513371616 513375183]},2000}
1,2614.69,{'is_round_up': True,0,1000,13500,'admin',0.7},[{'shipping_fee_no_surge': 13500.0,{'is_round_up': True,1.0,True},13500,2614.69,13500.0,27000,27000,20900.0,{'original_pickup_points': 2,2,-1,False,False,2,13500,2,False,18900.0,False,{'shipping_fee': 27000.0,[513337295 513344692]},2000}
1,1198.59,{'is_round_up': True,0,1000,13500,'admin',0.7},[{'shipping_fee_no_surge': 13500.0,{'is_round_up': True,1.0,True},13500,1198.59,13500.0,27000,27000,20900.0,{'original_pickup_points': 2,2,-1,False,False,2,13500,2,False,18900.0,False,{'shipping_fee': 13500.0,[513380362]},2000}
1,4486.2,{'is_round_up': True,0,1000,13500,'admin',0.7},[{'shipping_fee_no_surge': 13500.0,{'is_round_up': True,1.0,True},13500,4486.2,13500.0,27000,27000,20900.0,{'original_pickup_points': 2,2,-1,False,False,2,16823.25,2,False,18900.0,False,{'shipping_fee': 13500.0,[513371139]},2000}
1,5693.3,{'is_round_up': True,0,1000,13500,'admin',0.7},[{'shipping_fee_no_surge': 13500.0,{'is_round_up': True,1.0,True},13500,5693.3,13500.0,27000,27000,23350.0,{'original_pickup_points': 2,2,-1,False,False,2,21349.875,2,False,18900.0,False,{'shipping_fee': 27000.0,[513329060 513329307]},2000}
1,655.1,{'is_round_up': True,0,1000,13500,'admin',0.7},[{'shipping_fee_no_surge': 13500.0,{'is_round_up': True,1.0,True},13500,655.1,13500.0,27000,27000,20900.0,{'original_pickup_points': 2,2,-1,False,False,2,13500,2,False,18900.0,False,{'shipping_fee': 27000.0,[513342932 513346145]},2000}
1,3541.9,{'is_round_up': True,0,1000,13500,'admin',0.7},[{'shipping_fee_no_surge': 13500.0,{'is_round_up': True,1.0,True},13500,3541.9,13500.0,27000,27000,20900.0,{'original_pickup_points': 2,2,-1,False,False,2,13500,2,False,18900.0,False,{'shipping_fee': 27000.0,[513328257 513338421]},2000}
1,3021.1,{'is_round_up': True,0,1000,13500,'admin',0.7},[{'shipping_fee_no_surge': 13500.0,{'is_round_up': True,1.0,True},13500,3021.1,13500.0,27000,27000,20900.0,{'original_pickup_points': 2,2,-1,False,False,2,13500,2,False,18900.0,False,{'shipping_fee': 27000.0,[513341952 513346025]},2000}
1,4724.6,{'is_round_up': True,0,1000,13500,'admin',0.7},[{'shipping_fee_no_surge': 13500.0,{'is_round_up': True,1.0,True},13500,4724.6,13500.0,27000,27000,20900.0,{'original_pickup_points': 2,2,-1,False,False,2,17717.25,2,False,18900.0,False,{'shipping_fee': 27000.0,[513365426 513367924]},2000}
1,2875.9,{'is_round_up': True,0,1000,13500,'admin',0.7},[{'shipping_fee_no_surge': 13500.0,{'is_round_up': True,1.0,True},13500,2875.9,13500.0,27000,27000,20900.0,{'original_pickup_points': 2,2,-1,False,False,2,13500,2,False,18900.0,False,{'shipping_fee': 27000.0,[513373449 513376396]},2000}
1,3617.1,{'is_round_up': True,0,1000,13500,'admin',0.7},[{'shipping_fee_no_surge': 13500.0,{'is_round_up': True,1.0,True},13500,3617.1,13500.0,27000,27000,20900.0,{'original_pickup_points': 2,2,-1,False,False,2,13564.125,2,False,18900.0,False,{'shipping_fee': 27000.0,[513330906 513340692]},2000}
1,2860.9,{'is_round_up': True,0,1000,13500,'admin',0.7},[{'shipping_fee_no_surge': 13500.0,{'is_round_up': True,1.0,True},13500,2860.9,13500.0,27000,27000,20900.0,{'original_pickup_points': 2,2,-1,False,False,2,13500,2,False,18900.0,False,{'shipping_fee': 27000.0,[513343105 513343320]},2000}
