"report_date","logic_segment","shipper_id","city_name","total_order","total_order_spxi","total_assign"
"2024-04-04","new","40694255","Ha Noi City","15","0","19"
"2024-04-04","new","17458856","HCM City","17","8","18"
"2024-04-04","new","18952236","Ha Noi City","25","9","56"
"2024-04-04","new","16384475","HCM City","28","6","30"
"2024-04-04","new","20529867","HCM City","24","7","31"
"2024-04-04","new","16624887","Ha Noi City","30","13","48"
"2024-04-04","new","19479598","Ha Noi City","24","6","28"
"2024-04-04","new","8097038","Ha Noi City","24","5","30"
"2024-04-04","new","14363388","HCM City","20","9","35"
"2024-04-04","new","41695014","Ha Noi City","26","18","26"
"2024-04-04","new","10010752","Ha Noi City","18","0","21"
"2024-04-04","new","11802224","Ha Noi City","24","12","32"
"2024-04-04","new","41085602","HCM City","24","7","30"
"2024-04-04","new","20292119","HCM City","17","14","23"
"2024-04-04","new","42043583","HCM City","20","11","22"
"2024-04-04","new","12271999","HCM City","22","12","28"
"2024-04-04","new","19162740","Ha Noi City","16","8","33"
"2024-04-04","new","23152134","HCM City","15","15","16"
"2024-04-04","new","23163024","HCM City","21","21","21"
"2024-04-04","new","3512838","HCM City","22","12","22"
"2024-04-04","new","40721774","Ha Noi City","29","20","34"
"2024-04-04","new","19383505","HCM City","29","14","43"
"2024-04-04","new","12255318","HCM City","22","10","22"
"2024-04-04","new","18149802","Ha Noi City","23","4","52"
"2024-04-04","new","40218888","Ha Noi City","22","16","29"
"2024-04-04","new","12075141","HCM City","28","17","29"
"2024-04-04","new","18609513","HCM City","31","15","31"
"2024-04-04","new","17917483","Ha Noi City","29","18","42"
"2024-04-04","new","11807523","Ha Noi City","16","11","25"
"2024-04-04","new","40810407","HCM City","24","12","27"
"2024-04-04","new","41048025","HCM City","25","6","25"
"2024-04-04","new","40690107","HCM City","19","8","25"
"2024-04-04","new","40251256","Ha Noi City","23","15","23"
"2024-04-04","new","50387609","HCM City","23","14","25"
"2024-04-04","new","40030928","Ha Noi City","22","4","31"
"2024-04-04","new","10108735","HCM City","29","17","33"
"2024-04-04","new","42013594","HCM City","25","25","27"
"2024-04-04","new","14359962","HCM City","25","11","29"
"2024-04-04","new","18680630","Ha Noi City","28","19","33"
"2024-04-04","new","19174228","HCM City","26","26","27"
"2024-04-04","new","10152320","HCM City","27","17","48"
"2024-04-04","new","14227072","HCM City","22","8","22"
"2024-04-04","new","42285777","HCM City","24","6","28"
"2024-04-04","new","17471026","Ha Noi City","30","20","32"
"2024-04-04","new","42263266","Ha Noi City","29","21","34"
"2024-04-04","new","50209985","HCM City","22","4","22"
"2024-04-04","new","23154044","Ha Noi City","13","0","109"
"2024-04-04","new","14439888","Ha Noi City","27","0","39"
"2024-04-04","new","3571369","Ha Noi City","35","10","39"
"2024-04-04","new","10808195","HCM City","31","8","45"
"2024-04-04","new","20335917","Ha Noi City","22","18","22"
"2024-04-04","new","19678441","Ha Noi City","25","13","27"
"2024-04-04","new","41245447","Ha Noi City","31","15","50"
"2024-04-04","new","17441404","HCM City","17","8","23"
"2024-04-04","new","18600881","HCM City","30","11","32"
"2024-04-04","new","10198010","Ha Noi City","32","0","45"
"2024-04-04","new","20252229","HCM City","24","12","27"
"2024-04-04","new","10802057","HCM City","20","9","22"
"2024-04-04","new","19410423","HCM City","24","9","25"
"2024-04-04","new","22273319","Ha Noi City","2","2","3"
"2024-04-04","new","8487735","Ha Noi City","26","13","30"
"2024-04-04","new","14257899","Ha Noi City","8","3","9"
"2024-04-04","new","41515943","HCM City","30","20","33"
"2024-04-04","new","21219995","Ha Noi City","22","8","30"
"2024-04-04","new","7735347","Ha Noi City","21","0","28"
"2024-04-04","new","40356490","HCM City","25","13","26"
"2024-04-04","new","17201831","HCM City","31","19","36"
"2024-04-04","new","22793983","HCM City","23","12","26"
"2024-04-04","new","10229347","Ha Noi City","21","20","23"
"2024-04-04","new","41845952","HCM City","27","13","27"
"2024-04-04","new","16394863","Ha Noi City","24","24","31"
"2024-04-04","new","16224117","HCM City","23","6","25"
"2024-04-04","new","14099703","HCM City","24","9","24"
"2024-04-04","new","16545077","HCM City","20","16","20"
"2024-04-04","new","17191287","HCM City","20","4","20"
"2024-04-04","new","41843932","Ha Noi City","26","13","38"
"2024-04-04","new","12426203","HCM City","26","10","32"
"2024-04-04","new","6920142","Ha Noi City","15","0","18"
"2024-04-04","new","40094164","Ha Noi City","35","20","43"
"2024-04-04","new","21722078","HCM City","22","7","22"
"2024-04-04","new","22264414","Ha Noi City","19","19","21"
"2024-04-04","new","10273072","Ha Noi City","14","5","44"
"2024-04-04","new","40831124","Ha Noi City","22","15","24"
"2024-04-04","new","23005078","Ha Noi City","32","11","45"
"2024-04-04","new","15370589","Ha Noi City","17","0","21"
"2024-04-04","new","20742894","Ha Noi City","19","9","28"
"2024-04-04","new","20250918","Ha Noi City","23","7","28"
"2024-04-04","new","16192859","Ha Noi City","18","18","111"
"2024-04-04","new","17083315","HCM City","17","6","19"
"2024-04-04","new","10743349","Ha Noi City","22","5","33"
"2024-04-04","new","18004093","HCM City","29","4","29"
"2024-04-04","new","13099318","HCM City","19","0","22"
"2024-04-04","new","12354214","HCM City","15","15","26"
"2024-04-04","new","17335971","Ha Noi City","25","7","25"
"2024-04-04","new","20199338","Ha Noi City","21","6","22"
"2024-04-04","new","14436555","HCM City","29","10","35"
"2024-04-04","new","17192534","HCM City","17","7","20"
"2024-04-04","new","50194649","Ha Noi City","27","11","37"
"2024-04-04","new","20287471","HCM City","15","12","17"
"2024-04-04","new","40950731","Ha Noi City","24","12","34"
"2024-04-04","new","15381139","Ha Noi City","18","18","533"
"2024-04-04","new","20830136","Ha Noi City","32","17","38"
"2024-04-04","new","17480962","HCM City","26","6","33"
"2024-04-04","new","19142587","HCM City","19","7","19"
"2024-04-04","new","19150415","HCM City","14","14","15"
"2024-04-04","new","1417339","Ha Noi City","25","25","36"
"2024-04-04","new","21877051","HCM City","27","18","30"
"2024-04-04","new","9942623","Ha Noi City","20","15","28"
"2024-04-04","new","40726522","HCM City","18","13","18"
"2024-04-04","new","15451327","Ha Noi City","25","0","31"
"2024-04-04","new","40958642","HCM City","26","2","35"
"2024-04-04","new","12000890","HCM City","22","8","31"
"2024-04-04","new","11747604","HCM City","4","1","8"
"2024-04-04","new","42282479","HCM City","19","7","19"
"2024-04-04","new","16179604","HCM City","27","13","28"
"2024-04-04","new","2551796","HCM City","22","11","22"
"2024-04-04","new","8291736","Ha Noi City","21","8","37"
"2024-04-04","new","11925608","HCM City","18","2","19"
"2024-04-04","new","40184538","Ha Noi City","17","15","18"
"2024-04-04","new","16518681","Ha Noi City","21","9","24"
"2024-04-04","new","7884703","HCM City","19","12","24"
"2024-04-04","new","41905318","HCM City","24","10","24"
"2024-04-04","new","18142970","HCM City","23","13","23"
"2024-04-04","new","18008433","Ha Noi City","31","11","31"
"2024-04-04","new","41852923","HCM City","26","19","26"
"2024-04-04","new","18216768","HCM City","24","18","26"
"2024-04-04","new","22113460","HCM City","8","3","9"
"2024-04-04","new","14286747","HCM City","21","4","21"
"2024-04-04","new","15825542","HCM City","33","33","35"
"2024-04-04","new","40284351","HCM City","22","19","23"
"2024-04-04","new","16407919","HCM City","26","11","26"
"2024-04-04","new","19259890","Ha Noi City","19","9","24"
"2024-04-04","new","50025188","HCM City","26","17","27"
"2024-04-04","new","42329554","HCM City","11","3","12"
"2024-04-04","new","17876721","Ha Noi City","21","16","26"
"2024-04-04","new","40097318","HCM City","30","12","39"
"2024-04-04","new","15126547","Ha Noi City","24","0","34"
"2024-04-04","new","17148564","HCM City","19","9","21"
"2024-04-04","new","40128220","Ha Noi City","5","4","145"
"2024-04-04","new","41264617","Ha Noi City","13","0","20"
"2024-04-04","new","20691915","Ha Noi City","19","0","42"
"2024-04-04","new","21671732","HCM City","20","7","23"
"2024-04-04","new","50209419","Ha Noi City","20","6","27"
"2024-04-04","new","4549992","HCM City","29","12","30"
"2024-04-04","new","12714201","HCM City","3","0","6"
"2024-04-04","new","12613504","Ha Noi City","27","26","35"
"2024-04-04","new","20178789","HCM City","20","12","22"
"2024-04-04","new","13148949","Ha Noi City","26","0","38"
"2024-04-04","new","8014397","HCM City","33","17","38"
"2024-04-04","new","18520996","HCM City","28","23","35"
"2024-04-04","new","40316560","HCM City","18","1","18"
"2024-04-04","new","40807472","HCM City","19","11","20"
"2024-04-04","new","50317886","HCM City","20","8","22"
"2024-04-04","new","41021928","HCM City","23","10","24"
"2024-04-04","new","18549537","HCM City","33","21","38"
"2024-04-04","new","22875858","Ha Noi City","26","26","31"
"2024-04-04","new","22967452","HCM City","31","12","33"
"2024-04-04","new","11928809","Ha Noi City","31","0","40"
"2024-04-04","new","20175167","Ha Noi City","25","8","26"
"2024-04-04","new","23066507","Ha Noi City","15","0","23"
"2024-04-04","new","4397973","HCM City","23","12","27"
"2024-04-04","new","15713572","Ha Noi City","24","22","31"
"2024-04-04","new","9265589","Ha Noi City","7","5","8"
"2024-04-04","new","40146139","HCM City","21","15","23"
"2024-04-04","new","6683219","HCM City","25","16","29"
"2024-04-04","new","8063256","Ha Noi City","14","4","15"
"2024-04-04","new","10561486","HCM City","24","24","28"
"2024-04-04","new","42134335","Ha Noi City","26","1","28"
"2024-04-04","new","21947785","HCM City","25","12","32"
"2024-04-04","new","9498446","HCM City","24","11","24"
"2024-04-04","new","40228359","Ha Noi City","9","7","10"
"2024-04-04","new","40710005","HCM City","22","13","22"
"2024-04-04","new","19446565","Ha Noi City","31","18","44"
"2024-04-04","new","16099676","Ha Noi City","30","10","36"
"2024-04-04","new","40008537","HCM City","26","7","29"
"2024-04-04","new","14299966","Ha Noi City","9","0","10"
"2024-04-04","new","13020158","HCM City","28","7","43"
"2024-04-04","new","17124998","HCM City","21","1","22"
"2024-04-04","new","40027736","Ha Noi City","17","1","33"
"2024-04-04","new","40016752","HCM City","16","16","18"
"2024-04-04","new","40836705","Ha Noi City","18","0","17"
"2024-04-04","new","11941598","Ha Noi City","14","3","35"
"2024-04-04","new","17312996","Ha Noi City","24","0","32"
"2024-04-04","new","16168875","HCM City","27","27","33"
"2024-04-04","new","16261364","HCM City","23","13","23"
"2024-04-04","new","22426538","Ha Noi City","24","12","34"
"2024-04-04","new","16261545","HCM City","37","25","40"
"2024-04-04","new","17078260","HCM City","19","8","19"
"2024-04-04","new","23089275","HCM City","37","24","38"
"2024-04-04","new","23094596","HCM City","25","18","52"
"2024-04-04","new","12039036","HCM City","20","8","28"
"2024-04-04","new","40304581","HCM City","29","5","31"
"2024-04-04","new","41696706","Ha Noi City","17","0","24"
"2024-04-04","new","40045744","HCM City","22","10","23"
"2024-04-04","new","40397595","Ha Noi City","25","17","41"
"2024-04-04","new","10255377","HCM City","6","5","8"
"2024-04-04","new","6491479","HCM City","29","8","29"
"2024-04-04","new","16296501","HCM City","27","4","27"
"2024-04-04","new","10005967","Ha Noi City","28","9","45"
"2024-04-04","new","20343733","Ha Noi City","28","20","29"
"2024-04-04","new","14635595","HCM City","23","13","27"
"2024-04-04","new","16316682","Ha Noi City","22","11","28"
"2024-04-04","new","15863070","HCM City","28","14","35"
"2024-04-04","new","8780404","HCM City","23","9","23"
"2024-04-04","new","41150236","HCM City","20","20","20"
"2024-04-04","new","15537880","Ha Noi City","10","7","15"
"2024-04-04","new","12718746","HCM City","35","14","35"
"2024-04-04","new","22287191","HCM City","28","18","31"
"2024-04-04","new","20806768","Ha Noi City","19","8","21"
"2024-04-04","new","16295884","Ha Noi City","27","6","29"
"2024-04-04","new","40097274","HCM City","28","14","45"
"2024-04-04","new","41749256","HCM City","19","9","19"
"2024-04-04","new","12162544","Ha Noi City","21","4","29"
"2024-04-04","new","7526228","HCM City","15","12","22"
"2024-04-04","new","41113065","Ha Noi City","20","13","24"
"2024-04-04","new","21738426","HCM City","27","18","27"
"2024-04-04","new","12982756","HCM City","21","18","26"
"2024-04-04","new","23160666","HCM City","24","14","28"
"2024-04-04","new","11786406","Ha Noi City","18","1","26"
"2024-04-04","new","21738965","Ha Noi City","24","8","29"
"2024-04-04","new","5867927","HCM City","22","15","27"
"2024-04-04","new","19329093","HCM City","17","7","19"
"2024-04-04","new","23130641","HCM City","24","7","25"
"2024-04-04","new","8262145","Ha Noi City","17","7","27"
"2024-04-04","new","50369530","HCM City","25","13","28"
"2024-04-04","new","14527974","HCM City","22","16","43"
"2024-04-04","new","42324585","HCM City","24","13","36"
"2024-04-04","new","42199094","HCM City","28","5","29"
"2024-04-04","new","7173487","Ha Noi City","23","20","24"
"2024-04-04","new","16082327","Ha Noi City","24","11","40"
"2024-04-04","new","15903793","HCM City","20","12","23"
"2024-04-04","new","12006349","Ha Noi City","32","9","55"
"2024-04-04","new","40750966","HCM City","25","25","30"
"2024-04-04","new","41787621","HCM City","21","0","21"
"2024-04-04","new","16938347","Ha Noi City","40","22","45"
"2024-04-04","new","10035592","HCM City","24","6","26"
"2024-04-04","new","42150558","Ha Noi City","25","9","39"
"2024-04-04","new","41921259","Ha Noi City","25","13","28"
"2024-04-04","new","16730652","Ha Noi City","24","5","29"
"2024-04-04","new","10184652","HCM City","28","28","28"
"2024-04-04","new","23073040","HCM City","27","16","30"
"2024-04-04","new","15561362","Ha Noi City","23","1","30"
"2024-04-04","new","23130754","Ha Noi City","23","10","33"
"2024-04-04","new","41190089","Ha Noi City","31","0","33"
"2024-04-04","new","18655115","Ha Noi City","33","23","35"
"2024-04-04","new","42150786","HCM City","21","20","24"
"2024-04-04","new","40832320","Ha Noi City","14","13","21"
"2024-04-04","new","11905381","HCM City","17","8","19"
"2024-04-04","new","40001371","Ha Noi City","23","19","29"
"2024-04-04","new","20398134","HCM City","27","12","30"
"2024-04-04","new","16021113","HCM City","31","12","40"
"2024-04-04","new","41185218","HCM City","26","26","28"
"2024-04-04","new","41973422","HCM City","22","13","26"
"2024-04-04","new","41695856","HCM City","21","21","29"
"2024-04-04","new","23159038","Ha Noi City","30","10","63"
"2024-04-04","new","16036686","HCM City","16","9","22"
"2024-04-04","new","8336545","HCM City","21","10","21"
"2024-04-04","new","21560796","HCM City","12","10","12"
"2024-04-04","new","6000606","Ha Noi City","32","4","39"
"2024-04-04","new","10965022","Ha Noi City","14","4","23"
"2024-04-04","new","17952743","HCM City","30","20","30"
"2024-04-04","new","18547216","HCM City","33","0","33"
"2024-04-04","new","23159506","HCM City","22","15","24"
"2024-04-04","new","16078159","Ha Noi City","25","16","27"
"2024-04-04","new","41278383","HCM City","29","29","30"
"2024-04-04","new","20336112","HCM City","28","20","34"
"2024-04-04","new","20809726","Ha Noi City","18","5","25"
"2024-04-04","new","15533651","Ha Noi City","23","3","38"
"2024-04-04","new","20503748","HCM City","25","9","25"
"2024-04-04","new","21751781","HCM City","21","11","43"
"2024-04-04","new","14261750","Ha Noi City","26","1","26"
"2024-04-04","new","20661996","Ha Noi City","23","1","34"
"2024-04-04","new","19015118","Ha Noi City","26","0","39"
"2024-04-04","new","15444439","HCM City","24","0","26"
"2024-04-04","new","23042479","Ha Noi City","11","0","21"
"2024-04-04","new","17615103","Ha Noi City","24","0","25"
"2024-04-04","new","17309162","HCM City","23","6","60"
"2024-04-04","new","20127110","HCM City","28","15","31"
"2024-04-04","new","15052866","HCM City","24","13","27"
"2024-04-04","new","40430223","HCM City","16","9","20"
"2024-04-04","new","17928469","HCM City","27","15","32"
"2024-04-04","new","17078014","HCM City","24","14","25"
"2024-04-04","new","18860722","HCM City","24","10","35"
"2024-04-04","new","10555552","HCM City","23","23","24"
"2024-04-04","new","16384575","HCM City","30","13","48"
